step,loss
225,0.701998
226,0.639357
227,0.687846
228,0.796875
229,0.808747
230,0.597763
231,0.749761
232,0.813074
233,0.928675
234,0.841423
235,0.682537
236,0.756905
237,0.624300
238,0.805318
239,0.563363
240,0.749408
241,0.863679
242,0.824938
243,0.805468
244,0.910550
245,0.873338
246,0.647359
247,0.660880
248,0.829715
249,0.559667
250,0.772638
251,0.901653
252,0.819296
253,0.939390
254,0.636360
255,0.649570
256,0.670872
257,0.794753
258,0.803234
259,0.720130
260,0.589847
261,0.875232
262,0.681519
263,0.814882
264,0.675627
265,0.842208
266,0.581028
267,0.631328
268,0.566848
269,0.944260
270,0.640848
271,0.715985
272,1.070163
273,0.768391
274,0.830298
275,0.697748
276,0.880248
277,0.591891
278,0.733283
279,0.739490
280,0.795945
281,0.797592
282,0.980392
283,0.771968
284,0.865672
285,0.876523
286,0.805341
287,0.647077
288,0.696106
289,0.673746
290,0.833458
291,0.831782
292,0.746207
293,0.772387
294,0.702879
295,0.831540
296,0.623457
297,0.709037
298,0.794233
299,0.674474
300,0.704663
301,0.633147
302,0.714126
303,0.658256
304,0.665420
305,1.134794
306,0.822939
307,0.977094
308,0.769080
309,0.844267
310,0.702464
311,0.819849
312,0.718498
313,0.670620
314,0.861004
315,0.778929
316,0.695569
317,0.546371
318,0.862945
319,0.789968
320,0.714909
321,0.685739
322,0.745582
323,0.799189
324,0.655735
325,0.813706
326,1.042864
327,0.775329
328,0.712457
329,0.649998
330,0.734175
331,0.682567
332,0.858958
333,0.703025
334,0.888066
335,0.676742
336,0.687170
337,0.546231
338,0.775621
339,0.772596
340,0.761470
341,0.697961
342,0.695804
343,0.655609
344,0.748626
345,0.628844
346,0.671937
347,0.587289
348,0.463222
349,0.967795
350,0.787504
351,0.919191
352,0.569852
353,0.790876
354,0.754088
355,0.828456
356,0.706302
357,0.727404
358,0.888977
359,0.651549
360,0.781542
361,0.644895
362,0.866396
363,0.697389
364,0.888657
365,0.700536
366,0.684920
367,0.751216
368,0.574178
369,0.680606
370,0.796609
371,0.681825
372,0.699702
373,0.872752
374,0.653524
375,0.895426
376,0.674808
377,0.700564
378,0.757719
379,0.800296
380,0.732195
381,0.638777
382,0.727962
383,0.708597
384,0.705709
385,0.661147
386,0.778483
387,0.735871
388,0.660167
389,0.660964
390,0.746897
391,0.739458
392,0.598119
393,0.694939
394,0.970190
395,0.606540
396,0.755658
397,0.783030
398,0.806553
399,0.553460
400,1.018178
401,0.553251
402,0.684413
403,0.575381
404,0.874558
405,0.958661
406,0.761348
407,0.947382
408,0.663456
409,0.691483
410,0.721932
411,0.656999
412,0.774127
413,0.845102
414,0.790650
415,0.769976
416,0.917129
417,0.811709
418,0.756468
419,0.590713
420,0.769899
421,0.650172
422,0.984191
423,0.661787
424,0.732568
425,0.689655
426,0.843171
427,0.511667
428,0.653551
429,0.697845
430,0.769629
431,0.591433
432,0.913297
433,0.894158
434,0.717254
435,0.903664
436,0.735748
437,0.783347
438,0.645845
439,0.764810
440,0.936954
441,0.498010
442,0.917659
443,0.924172
444,0.712706
445,0.594122
446,1.041844
447,0.807975
448,0.913989
449,0.762514
450,0.829332
451,0.622079
452,0.780389
453,0.706438
454,0.559425
455,0.615420
456,0.682463
457,0.842937
458,0.824382
459,0.501468
460,0.728252
461,0.683874
462,0.662803
463,0.752064
464,0.872470
465,0.710479
466,0.542400
467,1.060158
468,0.734628
469,0.910184
470,0.704943
471,0.753807
472,0.988459
473,0.756371
474,0.797530
475,0.685946
476,0.669553
477,0.760194
478,0.804397
479,0.532562
480,0.749281
481,0.744723
482,0.750364
483,0.680207
484,0.647240
485,0.598795
486,0.663861
487,0.491618
488,0.797292
489,0.769215
490,0.729312
491,0.849730
492,0.565372
493,0.818820
494,0.850448
495,0.597100
496,0.793889
497,0.871421
498,0.808642
499,0.664060
500,0.642018
501,0.776880
502,0.630483
503,0.786580
504,0.626446
505,0.545211
506,0.496423
507,0.842864
508,0.905775
509,0.770584
510,0.796662
511,0.659966
512,0.976401
513,0.809296
514,0.756619
515,0.736687
516,0.767122
517,0.764997
518,1.065391
519,0.710201
520,0.672845
521,0.680881
522,0.633334
523,0.784159
524,0.673091
525,0.693426
526,0.874317
527,0.697290
528,0.713114
529,0.693650
530,0.656370
531,0.833572
532,0.666618
533,0.805943
534,0.861491
535,0.737473
536,0.757513
537,0.809915
538,0.757764
539,0.869926
540,0.831393
541,0.686743
542,0.601191
543,0.798996
544,0.814564
545,0.804327
546,0.597177
547,0.904072
548,0.656753
549,0.720312
550,0.651827
551,0.665510
552,0.666942
553,0.695442
554,0.911023
555,0.757387
556,0.705497
557,0.940095
558,0.605551
559,0.794706
560,0.868495
561,0.600315
562,0.668256
563,0.631764
564,0.665722
565,0.850481
566,0.793257
567,0.653556
568,0.807789
569,0.690283
570,0.534400
571,0.598784
572,0.767600
573,0.814394
574,0.751133
575,0.714463
576,0.545863
577,0.608662
578,0.835992
579,0.751131
580,0.751679
581,0.651505
582,0.720783
583,0.597164
584,0.754519
585,0.541639
586,0.690942
587,0.810994
588,0.719694
589,0.542620
590,0.809651
591,0.517015
592,0.610156
593,0.862366
594,0.860805
595,0.763607
596,0.665415
597,0.799277
598,0.824664
599,0.712885
600,0.541544
601,0.609021
602,0.924836
603,0.586015
604,0.873738
605,0.510802
606,0.677004
607,0.679791
608,0.595618
609,0.723521
610,0.616120
611,0.736898
612,0.713233
613,0.960764
614,0.678552
615,0.697036
616,0.885340
617,0.842468
618,0.780743
619,0.779372
620,0.683625
621,0.746262
622,0.614496
623,0.685573
624,0.750240
625,0.743536
626,0.840504
627,0.490505
628,0.746916
629,0.725707
630,0.660730
631,0.600897
632,0.747508
633,0.618891
634,0.775609
635,0.906544
636,0.567188
637,1.026223
638,0.600679
639,0.738179
640,0.521443
641,0.661472
642,0.736254
643,0.764897
644,0.724290
645,0.773817
646,0.915702
647,0.745627
648,0.642874
649,0.797526
650,0.685220
651,0.735773
652,0.552295
653,1.085742
654,0.732352
655,0.610493
656,0.631435
657,0.686261
658,0.755149
659,0.630089
660,0.758464
661,0.773660
662,0.694742
663,0.524939
664,0.706082
665,0.771812
666,0.533229
667,0.770296
668,0.670308
669,1.008701
670,0.628003
671,0.574464
672,0.768020
673,0.589745
674,0.945215
675,0.762869
676,0.755011
677,0.701805
678,0.520231
679,0.744087
680,0.781448
681,0.606762
682,0.590929
683,0.858165
684,0.636726
685,0.735842
686,0.751535
687,0.766114
688,0.778712
689,0.675406
690,0.892524
691,0.677093
692,0.565979
693,0.595738
694,0.704594
695,0.589597
696,0.616435
697,0.684819
698,0.931034
699,0.651106
700,0.706801
701,0.834522
702,0.672633
703,0.564072
704,0.662045
705,0.566495
706,0.711883
707,0.743692
708,0.592089
709,0.850846
710,0.578103
711,0.701605
712,0.712110
713,0.730316
714,0.806954
715,0.568787
716,0.584606
717,0.636043
718,0.715327
719,0.608960
720,0.637311
721,0.777778
722,0.739840
723,0.620169
724,0.558074
725,0.515433
726,0.751179
727,0.765187
728,0.539174
729,0.663684
730,0.873218
731,0.598765
732,0.858003
733,0.595164
734,0.541547
735,0.929964
736,0.802904
737,0.746665
738,0.615525
739,0.656711
740,0.663044
741,0.765620
742,0.652584
743,0.660273
744,0.594882
745,0.500019
746,0.727829
747,0.587142
748,0.718015
749,0.767672
750,0.724187
751,0.628120
752,0.606186
753,0.844285
754,0.595850
755,0.704426
756,0.741630
757,0.552841
758,0.723020
759,0.553383
760,0.616088
761,0.703521
762,0.693578
763,0.731880
764,0.880309
765,0.668889
766,0.644760
767,0.529467
768,0.726354
769,0.532738
770,0.680555
771,0.774831
772,0.707701
773,0.630568
774,0.614656
775,0.626910
776,0.665955
777,0.651831
778,0.717506
779,0.748120
780,0.608213
781,0.844239
782,0.713955
783,0.707049
784,0.603629
785,0.597915
786,0.681324
787,0.772074
788,0.684987
789,0.588066
790,0.517452
791,0.637531
792,0.648820
793,0.670199
794,0.688655
795,0.608952
796,0.790235
797,0.507692
798,0.756896
799,0.667691
800,0.620455
