step,loss
324,0.695160
325,0.583538
326,0.633419
327,0.765790
328,0.680168
329,0.753891
330,0.681751
331,0.740556
332,0.671125
333,0.631690
334,0.675678
335,0.584270
336,0.643366
337,0.677102
338,0.797902
339,0.507426
340,0.558946
341,0.624540
342,0.782399
343,0.795646
344,0.651481
345,0.660806
346,0.624474
347,0.533003
348,0.620388
349,0.623753
350,0.827974
351,0.649903
352,0.700954
353,0.705045
354,0.650408
355,0.649436
356,0.517792
357,0.609891
358,0.936159
359,0.611392
360,0.498170
361,0.473851
362,0.561002
363,0.660343
364,0.594066
365,0.635752
366,0.556554
367,0.623812
368,0.777507
369,0.625774
370,0.815513
371,0.757852
372,0.550168
373,0.802404
374,0.648614
375,0.726220
376,0.739820
377,0.621110
378,0.712431
379,0.578739
380,0.612144
381,0.721218
382,0.633379
383,0.646909
384,0.580454
385,0.966824
386,0.678680
387,0.793368
388,0.648061
389,0.660099
390,0.659368
391,0.561288
392,0.709632
393,0.506356
394,0.716361
395,0.586326
396,0.750151
397,0.692432
398,0.701476
399,0.556605
400,0.614423
401,0.636256
402,0.491787
403,0.769438
404,0.769117
405,0.656718
406,0.509473
407,0.637747
408,0.634313
409,0.543274
410,0.820537
411,0.614067
412,0.650995
413,0.549458
414,0.557231
415,0.666644
416,0.628954
417,0.641270
418,0.602947
419,0.814865
420,0.565547
421,0.533508
422,0.628950
423,0.715142
424,0.588737
425,0.532560
426,0.488116
427,0.652088
428,0.638837
429,0.571794
430,0.711953
431,0.651714
432,0.582049
433,0.647056
434,0.786051
435,0.822154
436,0.560512
437,0.772596
438,0.512047
439,0.622415
440,0.779420
441,0.681202
442,0.675821
443,0.551807
444,0.553395
445,0.581079
446,0.678270
447,0.678255
448,0.708356
449,0.815346
450,0.532559
451,0.572762
452,0.476185
453,0.612342
454,0.690505
455,0.563637
456,0.640653
457,0.504696
458,0.837333
459,0.713294
460,0.846364
461,0.620848
462,0.662564
463,0.529806
464,0.648254
465,0.693487
466,0.663067
467,0.479918
468,0.543520
469,0.686063
470,0.766532
471,0.672280
472,0.597987
473,0.579524
474,0.726473
475,0.648157
476,0.745123
477,0.691596
478,0.901469
479,0.675583
480,0.795092
481,0.602542
482,0.510280
483,0.562432
484,0.676863
485,0.545045
486,0.556606
487,0.523800
488,0.642150
489,0.621185
490,0.666586
491,0.742740
492,0.505132
493,0.819021
494,0.752985
495,0.540266
496,0.772979
497,0.551571
498,0.786968
499,0.675870
500,0.671935
501,0.839419
502,0.617755
503,0.822891
504,0.681644
505,0.727510
506,0.729952
507,0.654590
508,0.568998
509,0.622052
510,0.627194
511,0.558347
512,0.479139
513,0.666990
514,0.618034
515,0.628837
516,0.549013
517,0.846167
518,0.571224
519,0.701827
520,0.791702
521,0.626168
522,0.541894
523,0.488074
524,0.651931
525,0.606151
526,0.703383
527,0.514693
528,0.716450
529,0.575231
530,0.641220
531,0.699046
532,0.561274
533,0.488930
534,0.695818
535,0.605089
536,0.477109
537,0.788431
538,0.587740
539,0.586089
540,0.730161
541,0.515890
542,0.457923
543,0.564348
544,0.675055
545,0.654443
546,0.565066
547,0.734343
548,0.616775
549,0.634548
550,0.678399
551,0.739489
552,0.667124
553,0.902563
554,0.671354
555,0.715898
556,0.714699
557,0.687493
558,0.858123
559,0.600403
560,0.577516
561,0.526564
562,0.669560
563,0.462709
564,0.568269
565,0.892900
566,0.529596
567,0.678227
568,0.735006
569,0.662248
570,0.584843
571,0.596458
572,0.568950
573,0.607883
574,0.638565
575,0.701351
576,0.652056
577,0.664014
578,0.538961
579,0.542886
580,0.697390
581,0.523797
582,0.548721
583,0.571868
584,0.651007
585,0.659462
586,0.459276
587,0.669433
588,0.595647
589,0.600958
590,0.712031
591,0.496958
592,0.624198
593,0.701148
594,0.709833
595,0.621003
596,0.690718
597,0.611493
598,0.474012
599,0.751001
600,0.756228
601,0.626369
602,0.892367
603,0.650485
604,0.641581
605,0.607157
606,0.563500
607,0.680589
608,0.850486
609,0.526088
610,0.902616
611,0.656830
612,0.635888
613,0.665388
614,0.584733
615,0.712536
616,0.790838
617,0.694801
618,0.671643
619,0.689467
620,0.558873
621,0.692830
622,0.631018
623,0.758788
624,0.517973
625,0.653642
626,0.549409
627,0.617436
628,0.586680
629,0.709419
630,0.473995
631,0.653236
632,0.598638
633,0.562827
634,0.640017
635,0.808062
636,0.716964
637,0.544451
638,0.642855
639,0.936458
640,0.628696
641,0.542538
642,0.571945
643,0.606046
644,0.604986
645,0.508506
646,0.680653
647,0.820471
648,0.715272
649,0.598947
650,0.643583
651,0.456778
652,0.772411
653,0.676084
654,0.658083
655,0.597020
656,0.630146
657,0.631073
658,0.881781
659,0.550261
660,0.637294
661,0.852200
662,0.741754
663,0.692580
664,0.610090
665,0.744441
666,0.572219
667,0.680105
668,0.782436
669,0.604812
670,0.628520
671,0.548729
672,0.729383
673,0.583582
674,0.647726
675,0.663212
676,0.584599
677,0.551187
678,0.597277
679,0.591439
680,0.734992
681,0.717939
682,0.583024
683,0.565022
684,0.604932
685,0.744472
686,0.606837
687,0.670335
688,0.551366
689,0.641728
690,0.580350
691,0.706561
692,0.653873
693,0.620399
694,0.430576
695,0.682068
696,0.729911
697,0.638367
698,0.541705
699,0.714913
700,0.560272
701,0.583448
702,0.654502
703,0.726041
704,0.713318
705,0.453804
706,0.520738
707,0.602230
708,0.537330
709,0.550426
710,0.621733
711,0.632241
712,0.512729
713,0.625071
714,0.732510
715,0.662912
716,0.784870
717,0.644587
718,0.540349
719,0.544303
720,0.564494
721,0.884155
722,0.717938
723,0.685910
724,0.751673
725,0.659142
726,0.627876
727,0.496331
728,0.627163
729,0.493294
730,0.524628
731,0.501363
732,0.678330
733,0.732758
734,0.708077
735,0.537462
736,0.770931
737,0.931278
738,0.624498
739,0.565623
740,0.667381
741,0.506266
742,0.696080
743,0.527526
744,0.608986
745,0.682981
746,0.618477
747,1.005232
748,0.578335
749,0.611010
750,0.625173
751,0.560221
752,0.647506
753,0.704265
754,0.591449
755,0.547369
756,0.818189
757,0.895001
758,0.716446
759,0.670470
760,0.682642
761,0.574501
762,0.500813
763,0.612624
764,0.741025
765,0.652779
766,0.753751
767,0.503498
768,0.573156
769,0.781256
770,0.575103
771,0.576085
772,0.574687
773,0.692826
774,0.522389
775,0.601422
776,0.571275
777,0.643552
778,0.664631
779,0.606811
780,0.548602
781,0.667421
782,0.578587
783,0.543981
784,0.675038
785,0.720862
786,0.699109
787,0.625069
788,0.739037
789,0.542189
790,0.646819
791,0.603185
792,0.511938
793,0.822893
794,0.615681
795,0.703347
796,0.495632
797,0.559719
798,0.723489
799,0.567192
800,0.513165
801,0.542649
802,0.658689
803,0.612758
804,0.793930
805,0.719416
806,0.462818
807,0.513886
808,0.548237
809,0.658150
810,0.570576
811,0.635072
812,0.639978
813,0.691792
814,0.656421
815,0.739278
816,0.722024
817,0.729550
818,0.493259
819,0.490736
820,0.575475
821,0.666356
822,0.709655
823,0.607702
824,0.703100
825,0.580849
826,0.615965
827,0.613170
828,0.627807
829,0.599246
830,0.578109
831,0.821759
832,0.612832
833,0.499893
834,0.716307
835,0.500402
836,0.784897
837,0.502318
838,0.635117
839,0.597098
840,0.513707
841,0.641614
842,0.546424
843,0.532531
844,0.642725
845,0.632643
846,0.566342
847,0.512999
848,0.653978
849,0.478870
850,0.809717
851,0.537962
852,0.872466
853,0.824309
854,0.656634
855,0.922285
856,0.864498
857,0.768202
858,0.589127
859,0.549009
860,0.875745
861,0.807763
862,0.516818
863,0.581499
864,0.669377
865,0.686470
866,0.666927
867,0.597281
868,0.596985
869,0.601085
870,0.531600
871,0.545092
872,0.717734
873,0.605726
874,0.541753
875,0.651842
876,0.600181
877,0.592802
878,0.557922
879,0.713279
880,0.615796
881,0.439111
882,0.601387
883,0.847265
884,0.633541
885,0.644208
886,0.515621
887,0.601135
888,0.507506
889,0.656369
890,0.695009
891,0.610747
892,0.495663
893,0.959744
894,0.593163
895,0.738439
896,0.565352
897,0.558695
898,0.579951
899,0.508554
900,0.628755
901,0.757577
902,0.618342
903,0.412120
904,0.712773
905,0.684967
906,0.465244
907,0.597202
908,0.646873
909,0.746274
910,0.640803
911,0.624467
912,0.566837
913,0.764289
914,0.567513
915,0.554648
916,0.645315
917,0.666082
918,0.805780
919,0.575223
920,0.559084
921,0.683383
922,0.560235
923,0.809174
924,0.592118
925,0.723124
926,0.536300
927,0.459725
928,0.701400
929,0.603472
930,0.723912
931,0.509824
932,0.596153
933,0.719794
934,0.549932
935,0.517038
936,0.598038
937,0.679680
938,0.748437
939,0.502154
940,0.480270
941,0.623920
942,0.623443
943,0.575956
944,0.795757
945,0.687722
946,0.689992
947,0.752115
948,0.638839
949,0.523897
950,0.609802
951,0.744874
952,0.509341
953,0.517326
954,0.598762
955,0.677731
956,0.683858
957,0.626713
958,0.689067
959,0.688162
960,0.949204
961,0.822857
962,0.713087
963,0.598287
964,0.712478
965,0.571314
966,0.642175
967,0.569466
968,0.685910
969,0.638467
970,0.600790
971,0.637545
972,0.722477
973,0.518183
974,0.561852
975,0.615408
976,0.677348
977,0.877678
978,0.696033
979,0.674565
980,0.481881
981,0.594160
982,0.606151
983,0.536802
984,0.596642
985,0.638656
986,0.525444
987,0.553011
988,0.532624
989,0.552703
990,0.700189
991,0.790459
992,0.474737
993,0.580755
994,0.510908
995,0.839913
996,0.616057
997,0.515358
998,0.636858
999,0.728220
1000,0.660876
1001,0.698740
1002,0.676207
1003,0.688088
1004,0.551074
1005,0.543536
1006,0.568326
1007,0.528315
1008,0.733597
1009,0.668462
1010,0.574753
1011,0.641142
1012,0.692526
1013,0.690509
1014,0.648071
1015,0.741889
1016,0.499574
1017,0.528442
1018,0.518478
1019,0.754452
1020,0.696742
1021,0.705568
1022,0.643945
1023,0.636555
1024,0.537358
1025,0.608100
1026,0.491206
1027,0.633631
1028,0.658783
1029,0.521986
1030,0.709736
1031,0.475399
1032,0.611035
1033,0.558785
1034,0.704062
1035,0.490526
1036,0.518375
1037,0.682734
1038,0.606120
1039,0.647268
1040,0.810853
1041,0.740468
1042,0.603345
1043,0.636706
1044,0.621130
1045,0.683462
1046,0.768261
1047,0.362616
1048,0.621477
1049,0.642496
1050,0.527860
1051,0.764151
1052,0.653407
1053,0.865039
1054,0.662957
1055,0.731560
1056,0.868319
1057,0.673774
1058,0.575512
1059,0.656148
1060,0.666003
1061,0.560013
1062,0.678829
1063,0.605427
1064,0.597630
1065,0.672782
1066,0.536511
1067,0.716795
1068,0.491613
1069,0.549724
1070,0.625359
1071,0.624664
1072,0.508713
1073,0.591509
1074,0.519984
1075,0.700418
1076,0.481176
1077,0.664913
1078,0.698433
1079,0.602649
1080,0.621138
1081,0.613514
1082,0.649341
1083,0.479193
1084,0.810296
1085,0.533949
1086,0.449533
1087,0.503653
1088,0.717376
1089,0.592545
1090,0.600550
1091,0.612602
1092,0.563312
1093,0.572004
1094,0.509455
1095,0.501513
1096,0.857061
1097,0.574792
1098,0.625986
1099,0.558601
1100,0.766416
1101,0.582154
1102,0.542674
1103,0.599885
1104,0.520633
1105,0.757807
1106,0.687498
1107,0.477424
1108,0.755225
1109,0.566226
1110,0.659813
1111,0.650072
1112,0.650300
1113,0.538663
1114,0.574748
1115,0.613122
1116,0.489164
1117,0.509054
1118,0.605933
1119,0.872231
1120,0.772166
1121,0.732901
1122,0.678292
1123,0.526384
1124,0.585098
1125,0.667337
1126,0.569074
1127,0.655507
1128,0.615966
1129,0.591956
1130,0.453770
1131,0.537937
1132,0.645248
1133,0.762514
1134,0.657656
1135,0.633094
1136,0.461582
1137,0.687064
1138,0.530095
1139,0.390736
1140,0.563755
1141,0.470236
1142,0.580185
1143,0.578877
1144,0.545909
1145,0.620300
1146,0.712391
1147,0.551489
1148,0.626710
1149,0.578496
1150,0.526299
1151,0.553033
1152,0.615371
1153,0.457353
1154,0.628198
1155,0.715087
1156,0.511616
1157,0.836250
1158,0.925557
1159,0.726517
1160,0.712802
1161,0.843020
1162,0.688560
1163,0.846021
1164,0.624360
1165,0.538874
1166,0.572448
1167,0.842496
1168,0.724392
1169,0.575606
1170,0.570284
1171,0.557670
1172,0.646459
1173,0.484525
1174,0.598218
1175,0.552739
1176,0.643606
1177,0.649132
1178,0.693756
1179,0.676485
1180,0.553821
1181,0.639229
1182,0.595895
1183,0.588704
1184,0.539334
1185,0.755636
1186,0.477562
1187,0.682796
1188,0.645684
1189,0.572598
1190,0.512436
1191,0.630372
1192,0.722021
1193,0.481845
1194,0.608010
1195,0.359849
1196,0.458214
1197,0.524682
1198,0.703638
1199,0.725304
1200,0.495868
