step,loss
161,0.589967
162,0.541653
163,0.589827
164,0.565051
165,0.483107
166,0.538205
167,0.469894
168,0.457749
169,0.552701
170,0.516743
171,0.494761
172,0.481593
173,0.608557
174,0.545724
175,0.438602
176,0.511089
177,0.485242
178,0.626987
179,0.589046
180,0.475987
181,0.646505
182,0.441791
183,0.518083
184,0.554988
185,0.530392
186,0.502065
187,0.656248
188,0.597427
189,0.640238
190,0.424326
191,0.666097
192,0.500847
193,0.699815
194,0.469253
195,0.561382
196,0.520719
197,0.516086
198,0.443935
199,0.519753
200,0.510805
201,0.510380
202,0.585985
203,0.504522
204,0.628437
205,0.520941
206,0.448780
207,0.530243
208,0.405099
209,0.439125
210,0.462513
211,0.476149
212,0.473804
213,0.572012
214,0.524786
215,0.439708
216,0.415845
217,0.514384
218,0.600976
219,0.568161
220,0.440356
221,0.532051
222,0.547135
223,0.438112
224,0.745428
225,0.647154
226,0.555692
227,0.522013
228,0.511570
229,0.593152
230,0.564317
231,0.625852
232,0.488936
233,0.556783
234,0.540716
235,0.598822
236,0.567855
237,0.552323
238,0.497654
239,0.591267
240,0.517272
241,0.452266
242,0.584886
243,0.438398
244,0.592774
245,0.608569
246,0.589081
247,0.550265
248,0.455032
249,0.534594
250,0.427686
251,0.467710
252,0.475176
253,0.454139
254,0.515148
255,0.549588
256,0.636096
257,0.568599
258,0.534912
259,0.505410
260,0.500011
261,0.577628
262,0.532198
263,0.483527
264,0.763412
265,0.434594
266,0.529135
267,0.640978
268,0.488390
269,0.450973
270,0.537574
271,0.515480
272,0.432323
273,0.513765
274,0.654230
275,0.679960
276,0.521598
277,0.483737
278,0.502752
279,0.646345
280,0.454319
281,0.475549
282,0.558147
283,0.556197
284,0.531925
285,0.454705
286,0.569424
287,0.455730
288,0.473821
289,0.440230
290,0.497041
291,0.679546
292,0.482184
293,0.629558
294,0.704323
295,0.513901
296,0.509962
297,0.591022
298,0.539401
299,0.516095
300,0.602512
301,0.416593
302,0.622909
303,0.443421
304,0.524673
305,0.496543
306,0.466010
307,0.533406
308,0.447172
309,0.547487
310,0.498288
311,0.468957
312,0.586664
313,0.587463
314,0.361581
315,0.603058
316,0.634290
317,0.577864
318,0.422898
319,0.459114
320,0.622739
321,0.512938
322,0.503673
323,0.518377
324,0.434018
325,0.575876
326,0.444565
327,0.464078
328,0.598510
329,0.601936
330,0.451475
331,0.538379
332,0.487124
333,0.524852
334,0.511719
335,0.572902
336,0.515920
337,0.641577
338,0.556681
339,0.549616
340,0.543731
341,0.527788
342,0.487106
343,0.458827
344,0.534683
345,0.498676
346,0.544689
347,0.487596
348,0.563941
349,0.486458
350,0.585466
351,0.549890
352,0.513559
353,0.584316
354,0.466265
355,0.434577
356,0.558313
357,0.697588
358,0.597720
359,0.390151
360,0.446354
361,0.544286
362,0.553118
363,0.523776
364,0.589497
365,0.389798
366,0.488066
367,0.636196
368,0.588203
369,0.360752
370,0.430523
371,0.462358
372,0.524854
373,0.468134
374,0.483558
375,0.535335
376,0.371857
377,0.400060
378,0.478469
379,0.527605
380,0.637994
381,0.578586
382,0.432425
383,0.546799
384,0.558295
385,0.461928
386,0.532626
387,0.512214
388,0.494458
389,0.535451
390,0.410178
391,0.523334
392,0.550869
393,0.591688
394,0.406953
395,0.346109
396,0.489230
397,0.576220
398,0.599172
399,0.485035
400,0.574611
401,0.614549
402,0.391170
403,0.542066
404,0.731067
405,0.508181
406,0.572430
407,0.547016
408,0.524353
409,0.391114
410,0.418327
411,0.576377
412,0.504465
413,0.408524
414,0.480474
415,0.584869
416,0.550773
417,0.541013
418,0.517137
419,0.504821
420,0.447675
421,0.471417
422,0.546697
423,0.630219
424,0.518905
425,0.514336
426,0.513354
427,0.594912
428,0.545914
429,0.532902
430,0.383067
431,0.567482
432,0.567986
433,0.505770
434,0.471134
435,0.443719
436,0.539540
437,0.409947
438,0.503248
439,0.504134
440,0.538132
441,0.522477
442,0.528128
443,0.335844
444,0.583001
445,0.610460
446,0.435241
447,0.333626
448,0.648860
449,0.497473
450,0.565384
451,0.439311
452,0.573594
453,0.525862
454,0.537935
455,0.448583
456,0.443748
457,0.432978
458,0.569568
459,0.549905
460,0.590736
461,0.416536
462,0.558253
463,0.566982
464,0.535314
465,0.411222
466,0.496685
467,0.477430
468,0.651431
469,0.530493
470,0.513287
471,0.513492
472,0.708569
473,0.542912
474,0.537958
475,0.502928
476,0.560910
477,0.603347
478,0.538033
479,0.564725
480,0.447071
481,0.504908
482,0.544328
483,0.554509
484,0.568465
485,0.587437
486,0.498192
487,0.578227
488,0.596621
489,0.564793
490,0.442155
491,0.459083
492,0.437728
493,0.516237
494,0.457441
495,0.582271
496,0.585376
497,0.522577
498,0.499673
499,0.602944
500,0.506501
501,0.527997
502,0.474599
503,0.545296
504,0.438429
505,0.482301
506,0.526795
507,0.531926
508,0.483599
509,0.476815
510,0.549851
511,0.561105
512,0.518694
513,0.339325
514,0.547062
515,0.401220
516,0.465468
517,0.539510
518,0.545858
519,0.381780
520,0.515290
521,0.638192
522,0.578277
523,0.877445
524,0.442272
525,0.553487
526,0.539033
527,0.638127
528,0.460748
529,0.439617
530,0.491449
531,0.625492
532,0.508683
533,0.428708
534,0.567548
535,0.437214
536,0.516855
537,0.539625
538,0.517509
539,0.479326
540,0.519388
541,0.417439
542,0.682249
543,0.657515
544,0.555511
545,0.591519
546,0.586374
547,0.465382
548,0.441141
549,0.528859
550,0.479380
551,0.464105
552,0.551000
553,0.475848
554,0.587815
555,0.525663
556,0.430517
557,0.472629
558,0.650113
559,0.426931
560,0.468624
561,0.535015
562,0.464274
563,0.518713
564,0.419358
565,0.589459
566,0.525394
567,0.489818
568,0.424528
569,0.585409
570,0.562256
571,0.472164
572,0.448316
573,0.535486
574,0.756065
575,0.554128
576,0.524296
577,0.555608
578,0.431341
579,0.485088
580,0.453980
581,0.530471
582,0.524087
583,0.470739
584,0.448982
585,0.470945
586,0.505431
587,0.492857
588,0.515868
589,0.522179
590,0.518283
591,0.514064
592,0.596940
593,0.424378
594,0.463586
595,0.480961
596,0.464772
597,0.521715
598,0.608242
599,0.523449
600,0.408121
601,0.380873
602,0.445088
603,0.476620
604,0.502036
605,0.330224
606,0.537966
607,0.517260
608,0.603528
609,0.399439
610,0.571843
611,0.410934
612,0.417873
613,0.650544
614,0.439390
615,0.397968
616,0.573051
617,0.622616
618,0.476241
619,0.551665
620,0.493008
621,0.460088
622,0.499385
623,0.483999
624,0.496168
625,0.470155
626,0.482074
627,0.434108
628,0.496468
629,0.520236
630,0.565327
631,0.424863
632,0.437910
633,0.707070
634,0.586284
635,0.569166
636,0.449279
637,0.383807
638,0.451580
639,0.390648
640,0.597835
641,0.386513
642,0.480737
643,0.543024
644,0.382993
645,0.404788
646,0.349122
647,0.523030
648,0.599954
649,0.718791
650,0.452705
651,0.541128
652,0.595414
653,0.568877
654,0.409978
655,0.320978
656,0.429855
657,0.477145
658,0.572868
659,0.482035
660,0.646275
661,0.546970
662,0.447995
663,0.564959
664,0.401491
665,0.558154
666,0.516796
667,0.483247
668,0.348948
669,0.518574
670,0.510648
671,0.697031
672,0.523317
673,0.368035
674,0.435492
675,0.590094
676,0.522825
677,0.448689
678,0.499483
679,0.509207
680,0.527806
681,0.619498
682,0.559671
683,0.470415
684,0.422392
685,0.369745
686,0.357375
687,0.498824
688,0.473257
689,0.504680
690,0.455716
691,0.356275
692,0.423866
693,0.480204
694,0.363409
695,0.582393
696,0.528470
697,0.491801
698,0.629601
699,0.505866
700,0.422898
701,0.536428
702,0.595639
703,0.521402
704,0.453993
705,0.388686
706,0.411499
707,0.426552
708,0.327489
709,0.673143
710,0.391413
711,0.521328
712,0.512169
713,0.441679
714,0.449121
715,0.480838
716,0.523478
717,0.506871
718,0.453460
719,0.449246
720,0.500700
721,0.509733
722,0.642649
723,0.539566
724,0.518990
725,0.458076
726,0.528826
727,0.497764
728,0.459738
729,0.491873
730,0.449636
731,0.553502
732,0.618070
733,0.424826
734,0.460061
735,0.526610
736,0.593227
737,0.476872
738,0.510926
739,0.368093
740,0.604448
741,0.470254
742,0.505933
743,0.461734
744,0.367519
745,0.585715
746,0.445146
747,0.487502
748,0.454155
749,0.473762
750,0.398421
751,0.508098
752,0.658174
753,0.473058
754,0.344534
755,0.542064
756,0.441602
757,0.503450
758,0.417488
759,0.488204
760,0.449206
761,0.423453
762,0.437401
763,0.603379
764,0.538804
765,0.560045
766,0.568807
767,0.498117
768,0.496655
769,0.418283
770,0.382121
771,0.434095
772,0.527016
773,0.500330
774,0.384223
775,0.360898
776,0.524335
777,0.388400
778,0.641858
779,0.449789
780,0.323369
781,0.628108
782,0.515791
783,0.698180
784,0.538536
785,0.519711
786,0.576809
787,0.349523
788,0.524624
789,0.483447
790,0.484776
791,0.447823
792,0.448539
793,0.419153
794,0.467627
795,0.623191
796,0.415288
797,0.467870
798,0.475959
799,0.394826
800,0.476873
801,0.572970
802,0.434764
803,0.385293
804,0.579988
805,0.411427
806,0.472050
807,0.419892
808,0.381086
809,0.362075
810,0.589000
811,0.545476
812,0.459445
813,0.589397
814,0.479148
815,0.430003
816,0.458969
817,0.375763
818,0.363357
819,0.639498
820,0.628441
821,0.520489
822,0.479993
823,0.501201
824,0.366697
825,0.447146
826,0.446207
827,0.378103
828,0.472959
829,0.457566
830,0.534209
831,0.446322
832,0.375087
833,0.416683
834,0.387564
835,0.545603
836,0.400111
837,0.585436
838,0.392336
839,0.466894
840,0.515051
841,0.479624
842,0.382140
843,0.394513
844,0.445399
845,0.421663
846,0.342021
847,0.472495
848,0.471770
849,0.459110
850,0.450816
851,0.475224
852,0.532089
853,0.354050
854,0.310355
855,0.374644
856,0.385419
857,0.570647
858,0.467157
859,0.505253
860,0.578479
861,0.373384
862,0.482367
863,0.426885
864,0.497150
865,0.457828
866,0.411462
867,0.508318
868,0.367250
869,0.471590
870,0.450249
871,0.325566
872,0.493720
873,0.445408
874,0.409130
875,0.515695
876,0.540137
877,0.380564
878,0.467507
879,0.623555
880,0.477606
881,0.403632
882,0.408758
883,0.360416
884,0.320725
885,0.499544
886,0.342737
887,0.404903
888,0.514486
889,0.483790
890,0.593465
891,0.409523
892,0.547723
893,0.630284
894,0.400268
895,0.435404
896,0.419719
897,0.569693
898,0.460540
899,0.528929
900,0.507723
901,0.446636
902,0.560405
903,0.396058
904,0.367619
905,0.528852
906,0.503292
907,0.478183
908,0.423564
909,0.861454
910,0.417607
911,0.424089
912,0.419043
913,0.568947
914,0.428468
915,0.503461
916,0.388506
917,0.355332
918,0.313210
919,0.490771
920,0.503704
921,0.378154
922,0.499669
923,0.359333
924,0.402063
925,0.475453
926,0.512923
927,0.442559
928,0.410237
929,0.405740
930,0.492447
931,0.419380
932,0.410664
933,0.460010
934,0.479133
935,0.404051
936,0.491761
937,0.568755
938,0.339096
939,0.438108
940,0.410815
941,0.447625
942,0.325116
943,0.401579
944,0.449939
945,0.521781
946,0.434145
947,0.341377
948,0.545511
949,0.518612
950,0.404904
951,0.464870
952,0.405572
953,0.560095
954,0.337993
955,0.345770
956,0.573858
957,0.487656
958,0.470533
959,0.503167
960,0.524459
961,0.355036
962,0.646430
963,0.376845
964,0.372201
965,0.454283
966,0.475890
967,0.410679
968,0.593516
969,0.441397
970,0.421623
971,0.391334
972,0.489220
973,0.460917
974,0.563891
975,0.456569
976,0.499852
977,0.451519
978,0.383338
979,0.549761
980,0.408213
981,0.527201
982,0.499378
983,0.315474
984,0.376310
985,0.484852
986,0.422351
987,0.420474
988,0.477030
989,0.486275
990,0.360282
991,0.399811
992,0.436507
993,0.371072
994,0.425217
995,0.496719
996,0.346715
997,0.383885
998,0.327728
999,0.362115
1000,0.364972
1001,0.395756
1002,0.493715
1003,0.454229
1004,0.491830
1005,0.418619
1006,0.463226
1007,0.484496
1008,0.424697
1009,0.693372
1010,0.418461
1011,0.337655
1012,0.483085
1013,0.642266
1014,0.530497
1015,0.438929
1016,0.439043
1017,0.463772
1018,0.539391
1019,0.492291
1020,0.430314
1021,0.652425
1022,0.387562
1023,0.329333
1024,0.352916
1025,0.348536
1026,0.308550
1027,0.402834
1028,0.474052
1029,0.733089
1030,0.514883
1031,0.354039
1032,0.655692
1033,0.421529
1034,0.463259
1035,0.772803
1036,0.760324
1037,0.467364
1038,0.390054
1039,0.329189
1040,0.465347
1041,0.394259
1042,0.374368
1043,0.472840
1044,0.470434
1045,0.471626
1046,0.405545
1047,0.455623
1048,0.559690
1049,0.511202
1050,0.506070
1051,0.372719
1052,0.461544
1053,0.466006
1054,0.433074
1055,0.435693
1056,0.368830
1057,0.441952
1058,0.480177
1059,0.361042
1060,0.376288
1061,0.572731
1062,0.298455
1063,0.773413
1064,0.411968
1065,0.455491
1066,0.326061
1067,0.539138
1068,0.492418
1069,0.415819
1070,0.391191
1071,0.507386
1072,0.419418
1073,0.383214
1074,0.392594
1075,0.628983
1076,0.372336
1077,0.472452
1078,0.441631
1079,0.458501
1080,0.467374
1081,0.430721
1082,0.357729
1083,0.333143
1084,0.432217
1085,0.484120
1086,0.445152
1087,0.453810
1088,0.331648
1089,0.339886
1090,0.559706
1091,0.433103
1092,0.390735
1093,0.584871
1094,0.573858
1095,0.368337
1096,0.466460
1097,0.437532
1098,0.468448
1099,0.381008
1100,0.436314
1101,0.390772
1102,0.459720
1103,0.386825
1104,0.479614
1105,0.509892
1106,0.448899
1107,0.427335
1108,0.802134
1109,0.433450
1110,0.373610
1111,0.362452
1112,0.304920
1113,0.375918
1114,0.344170
1115,0.515381
1116,0.452146
1117,0.405845
1118,0.375398
1119,0.418193
1120,0.433963
1121,0.408134
1122,0.445006
1123,0.501082
1124,0.390329
1125,0.313701
1126,0.436954
1127,0.344040
1128,0.588245
1129,0.503410
1130,0.464614
1131,0.497500
1132,0.473302
1133,0.509646
1134,0.397436
1135,0.464456
1136,0.431911
1137,0.457227
1138,0.464073
1139,0.427082
1140,0.531302
1141,0.363649
1142,0.527398
1143,0.412713
1144,0.473769
1145,0.328921
1146,0.576038
1147,0.548843
1148,0.475238
1149,0.599945
1150,0.378773
1151,0.433672
1152,0.477488
1153,0.424090
1154,0.417053
1155,0.406342
1156,0.365738
1157,0.543036
1158,0.549315
1159,0.335620
1160,0.457890
1161,0.403079
1162,0.495775
1163,0.414640
1164,0.452961
1165,0.486019
1166,0.390418
1167,0.380908
1168,0.407018
1169,0.346649
1170,0.450495
1171,0.395451
1172,0.413828
1173,0.363921
1174,0.439673
1175,0.549224
1176,0.336120
1177,0.369808
1178,0.436468
1179,0.344207
1180,0.433174
1181,0.495430
1182,0.516135
1183,0.354089
1184,0.419486
1185,0.285481
1186,0.521735
1187,0.463018
1188,0.453301
1189,0.594817
1190,0.476424
1191,0.516662
1192,0.329644
1193,0.435283
1194,0.378982
1195,0.388867
1196,0.438538
1197,0.354480
1198,0.551534
1199,0.478540
1200,0.516334
