step,loss
220,0.556234
221,0.736294
222,0.697837
223,0.522503
224,0.597616
225,0.562496
226,0.551864
227,0.578041
228,0.669058
229,0.583191
230,0.553745
231,0.553003
232,0.764330
233,0.648130
234,0.589263
235,0.511294
236,0.854398
237,0.680730
238,0.487305
239,0.677080
240,0.589595
241,0.679647
242,0.726229
243,0.757921
244,0.746857
245,0.662872
246,0.740898
247,0.526267
248,0.745211
249,0.659154
250,0.628484
251,0.599642
252,0.602561
253,0.752948
254,0.635490
255,0.723038
256,0.532455
257,0.731950
258,0.504180
259,0.808986
260,0.744375
261,0.813126
262,0.630466
263,0.592195
264,0.560795
265,0.654226
266,0.714232
267,0.555917
268,0.539054
269,0.566775
270,0.594535
271,0.676391
272,0.835083
273,0.727463
274,0.552445
275,0.715697
276,0.625425
277,0.665432
278,0.667828
279,0.757545
280,0.518500
281,0.598304
282,0.648080
283,0.730384
284,0.719208
285,0.764843
286,0.758540
287,0.561637
288,0.858747
289,0.596134
290,0.528330
291,0.562162
292,0.551197
293,0.982958
294,0.617847
295,0.652392
296,0.635592
297,0.730546
298,0.721830
299,0.554732
300,0.748541
301,0.568564
302,0.637155
303,0.650404
304,0.623957
305,0.550571
306,0.571080
307,0.589475
308,0.744645
309,0.634062
310,0.627347
311,0.656511
312,0.670365
313,0.681348
314,0.734490
315,0.712829
316,0.588983
317,0.526561
318,0.572945
319,0.622538
320,0.626305
321,0.766976
322,0.538387
323,0.768800
324,0.597778
325,0.606763
326,0.768998
327,0.867785
328,0.563427
329,0.744665
330,0.713542
331,0.599931
332,0.570589
333,0.596137
334,0.548977
335,0.690727
336,0.673527
337,0.618990
338,0.665041
339,0.582800
340,0.589531
341,0.538003
342,0.663839
343,0.582702
344,0.532200
345,0.513439
346,0.572195
347,0.596467
348,0.804956
349,0.658706
350,0.452470
351,0.557840
352,0.530704
353,0.830068
354,0.687560
355,0.592845
356,0.576236
357,0.597190
358,0.687507
359,0.646860
360,0.420456
361,0.735717
362,0.661396
363,0.733559
364,1.002365
365,0.757715
366,0.577133
367,0.700363
368,0.781004
369,0.557201
370,0.655845
371,0.650468
372,0.636423
373,0.462201
374,0.705543
375,0.624047
376,0.620228
377,0.658525
378,0.655854
379,0.871116
380,0.856386
381,0.732318
382,0.568564
383,0.701219
384,0.565425
385,0.570456
386,0.741149
387,0.634406
388,0.615148
389,0.645269
390,0.528045
391,0.609756
392,0.717191
393,0.469235
394,0.521698
395,0.776649
396,0.542313
397,0.633056
398,0.633507
399,0.772019
400,0.537338
401,0.653765
402,0.646847
403,0.576446
404,0.715352
405,0.539734
406,0.672216
407,0.503789
408,0.692297
409,0.548136
410,0.692853
411,0.697791
412,0.692462
413,0.690760
414,0.662663
415,0.684933
416,0.598303
417,0.662892
418,0.506786
419,0.591202
420,0.780763
421,0.743561
422,0.684844
423,0.758142
424,0.777975
425,0.533302
426,0.526770
427,0.653415
428,0.622456
429,0.732087
430,0.750512
431,0.525354
432,0.467981
433,0.468192
434,0.514331
435,0.689164
436,0.678163
437,0.780992
438,0.700055
439,0.803285
440,0.552918
441,0.637962
442,0.520763
443,0.635453
444,0.545410
445,0.604401
446,0.624907
447,0.697734
448,0.689790
449,0.570771
450,0.574777
451,0.585802
452,0.652991
453,0.569611
454,0.570148
455,0.706242
456,0.483530
457,0.605838
458,0.544703
459,0.698120
460,0.671628
461,0.701655
462,0.538753
463,0.632722
464,0.670027
465,0.562710
466,0.714347
467,0.673526
468,0.576965
469,0.458401
470,0.717111
471,0.823884
472,0.738381
473,0.665331
474,0.771910
475,0.463804
476,0.659199
477,0.726199
478,0.603966
479,0.747830
480,0.568937
481,0.523916
482,0.627927
483,0.670135
484,0.644492
485,0.800101
486,0.637090
487,0.680371
488,0.537015
489,0.710392
490,0.635339
491,0.568629
492,0.684352
493,0.792145
494,0.524393
495,0.582400
496,0.726931
497,0.727718
498,0.555791
499,0.592393
500,0.610504
501,0.621584
502,0.659985
503,0.560875
504,0.582142
505,0.722505
506,0.594463
507,0.664016
508,0.460289
509,0.593794
510,0.627070
511,0.624052
512,0.520933
513,0.871591
514,0.488264
515,0.518439
516,0.612636
517,0.517786
518,0.685650
519,0.603179
520,0.552079
521,0.647643
522,0.825375
523,0.552302
524,0.823808
525,0.587704
526,0.811394
527,0.692957
528,0.625102
529,0.820148
530,0.529525
531,0.871549
532,0.710102
533,0.638655
534,0.654197
535,0.596855
536,0.805708
537,0.644065
538,0.514143
539,0.676050
540,0.523190
541,0.735336
542,0.614958
543,0.602639
544,0.754151
545,0.639040
546,0.587136
547,0.646711
548,0.725659
549,0.756504
550,0.631564
551,0.618097
552,0.667738
553,0.662770
554,0.693022
555,0.737350
556,0.579819
557,0.550764
558,0.602359
559,0.495391
560,0.606146
561,0.574785
562,0.660394
563,0.677650
564,0.569330
565,0.807152
566,0.522840
567,0.792881
568,0.543068
569,0.671591
570,0.482117
571,0.714926
572,0.630253
573,0.673287
574,0.556057
575,0.585842
576,0.477006
577,0.807571
578,0.425728
579,0.588236
580,0.576330
581,0.556451
582,0.639569
583,0.583674
584,0.601652
585,0.682273
586,0.741263
587,0.486580
588,0.623805
589,0.544141
590,0.597457
591,0.626223
592,0.504701
593,0.655040
594,0.621830
595,0.731603
596,0.814988
597,0.715403
598,0.619377
599,0.540476
600,0.626845
601,0.494281
602,0.676369
603,0.559359
604,0.652722
605,0.537684
606,0.619280
607,0.654826
608,0.633486
609,0.565212
610,0.581428
611,0.701843
612,0.608317
613,0.404733
614,0.851716
615,0.572506
616,0.687919
617,0.630294
618,0.820234
619,0.750117
620,0.519135
621,0.701733
622,0.557980
623,0.537369
624,0.706292
625,0.591920
626,0.630582
627,0.740955
628,0.581759
629,0.583427
630,0.741718
631,0.594987
632,0.703759
633,0.683194
634,0.564845
635,0.703628
636,0.539526
637,0.572032
638,0.535564
639,0.472879
640,0.705611
641,0.633070
642,0.668467
643,0.673327
644,0.600477
645,0.780092
646,0.596001
647,0.700876
648,0.547757
649,0.469178
650,0.480664
651,0.643320
652,0.626106
653,0.586800
654,0.682108
655,0.496617
656,0.640955
657,0.615610
658,0.713477
659,0.561752
660,0.547536
661,0.594149
662,0.646528
663,0.571858
664,0.539740
665,0.610585
666,0.702805
667,0.644575
668,0.668279
669,0.786485
670,0.693072
671,0.645346
672,0.623742
673,0.662956
674,0.640539
675,0.710590
676,0.631070
677,0.490171
678,0.726623
679,0.629446
680,0.565670
681,0.570353
682,0.730709
683,0.495579
684,0.624504
685,0.523169
686,0.730959
687,0.552633
688,0.561221
689,0.471240
690,0.608105
691,0.463837
692,0.552666
693,0.586465
694,0.594656
695,0.813126
696,0.610346
697,0.858865
698,0.627954
699,0.608903
700,0.482307
701,0.622369
702,0.620516
703,0.494621
704,0.496568
705,0.533169
706,0.674598
707,0.456656
708,0.503510
709,0.551616
710,0.720484
711,0.604787
712,0.485592
713,0.415689
714,0.511341
715,0.711029
716,0.752872
717,0.611919
718,0.590948
719,0.642913
720,0.642550
721,0.646097
722,0.490641
723,0.590037
724,0.533956
725,0.685322
726,0.608280
727,0.585177
728,0.640925
729,0.704683
730,0.699917
731,0.726605
732,0.547573
733,0.765385
734,0.581373
735,0.808466
736,0.560928
737,0.562262
738,0.489652
739,0.847872
740,0.513510
741,0.567731
742,0.579317
743,0.956213
744,0.405597
745,0.673447
746,0.593039
747,0.818022
748,0.715362
749,0.582916
750,0.555261
751,0.585909
752,0.471439
753,0.640149
754,0.818436
755,0.536985
756,0.587558
757,0.608324
758,0.609759
759,0.830626
760,0.657969
761,0.427866
762,0.609106
763,0.752588
764,0.539379
765,0.678294
766,0.783452
767,0.517184
768,0.541578
769,0.539671
770,0.688940
771,0.608154
772,0.536955
773,0.491402
774,0.620648
775,0.702501
776,0.416236
777,0.505417
778,0.559163
779,0.673095
780,0.643722
781,0.432666
782,0.818624
783,0.598186
784,0.414086
785,0.431274
786,0.609787
787,0.760975
788,0.513060
789,0.490648
790,0.643059
791,0.454447
792,0.474845
793,0.505100
794,0.827657
795,0.454659
796,0.502129
797,0.824594
798,0.454661
799,0.759544
800,0.694559
