step,loss
1089,0.724328
1090,0.589155
1091,0.597428
1092,0.691158
1093,0.685958
1094,0.690347
1095,0.479567
1096,0.508048
1097,0.625864
1098,0.737204
1099,0.723510
1100,0.722914
1101,0.549662
1102,0.776539
1103,0.766883
1104,1.089303
1105,0.550997
1106,0.565448
1107,1.046603
1108,0.633476
1109,0.765856
1110,0.858320
1111,0.668873
1112,0.515218
1113,0.824545
1114,0.557745
1115,0.814319
1116,0.622788
1117,0.729079
1118,0.712587
1119,0.745884
1120,0.754420
1121,0.768184
1122,0.731253
1123,0.422650
1124,0.589883
1125,0.633189
1126,0.615599
1127,0.744322
1128,0.797738
1129,0.625533
1130,0.790587
1131,0.567570
1132,0.812144
1133,0.658246
1134,0.981412
1135,0.514851
1136,0.658168
1137,0.806616
1138,0.699203
1139,0.576847
1140,0.707244
1141,0.729795
1142,0.594517
1143,0.634257
1144,0.658905
1145,0.773473
1146,0.722411
1147,0.583304
1148,0.915954
1149,0.534377
1150,0.571842
1151,0.697099
1152,0.920090
1153,0.616995
1154,0.719400
1155,0.508783
1156,0.528135
1157,0.690914
1158,0.609975
1159,0.426287
1160,0.759160
1161,0.499136
1162,0.673424
1163,0.624072
1164,0.770192
1165,0.877750
1166,0.473043
1167,0.606560
1168,0.776082
1169,0.657581
1170,0.787390
1171,0.626073
1172,0.683515
1173,0.628835
1174,0.706600
1175,0.653738
1176,0.586428
1177,1.292765
1178,0.611122
1179,0.418301
1180,0.527097
1181,0.588737
1182,0.927248
1183,0.740414
1184,0.732341
1185,0.569576
1186,0.753342
1187,0.607391
1188,0.553210
1189,0.626221
1190,0.567962
1191,0.755964
1192,0.664327
1193,0.822728
1194,0.762385
1195,0.567864
1196,0.644196
1197,0.769642
1198,0.562390
1199,0.599040
1200,0.656898
