step,loss
225,0.761259
226,0.852796
227,0.723165
228,0.737147
229,0.574556
230,0.818669
231,0.846838
232,0.694484
233,0.881748
234,0.769957
235,0.805523
236,0.761123
237,0.634474
238,0.880364
239,0.682276
240,0.746275
241,0.586813
242,0.725300
243,0.764218
244,0.612729
245,0.702633
246,0.682656
247,0.697600
248,0.701278
249,0.542024
250,0.716862
251,0.659074
252,0.635468
253,0.605494
254,0.627486
255,0.581746
256,0.712156
257,0.830201
258,0.740988
259,0.635493
260,0.775147
261,0.597216
262,0.526925
263,0.662467
264,0.512992
265,0.834038
266,0.652787
267,0.562787
268,0.749119
269,0.726719
270,0.758324
271,0.877487
272,0.953496
273,0.718037
274,0.591173
275,0.696417
276,0.669875
277,0.671734
278,0.692155
279,0.579180
280,0.832622
281,0.602720
282,0.631237
283,0.562027
284,0.822964
285,0.678617
286,0.676077
287,0.790839
288,0.787340
289,0.773627
290,0.750534
291,0.547842
292,0.708913
293,0.648685
294,0.605132
295,0.691924
296,0.694153
297,0.775038
298,0.763836
299,0.680931
300,0.800794
301,0.605660
302,0.555389
303,0.708516
304,0.643149
305,0.735005
306,0.574465
307,0.673290
308,0.636529
309,0.633081
310,0.565413
311,0.640426
312,0.636523
313,0.603255
314,0.713816
315,0.530382
316,0.685568
317,0.580517
318,0.688088
319,0.773940
320,0.833561
321,0.732897
322,0.635390
323,0.907032
324,0.690321
325,0.729345
326,0.889077
327,0.710027
328,0.883847
329,0.583300
330,0.847456
331,0.736206
332,0.641561
333,0.587829
334,0.695607
335,0.652812
336,0.719119
337,0.750610
338,0.669291
339,0.655389
340,0.624832
341,0.671270
342,0.739765
343,0.580326
344,0.537553
345,0.694866
346,0.860194
347,0.787247
348,0.600525
349,0.877619
350,0.767104
351,0.735723
352,0.631682
353,0.549911
354,0.836101
355,0.778898
356,0.702369
357,0.723623
358,0.686060
359,0.708670
360,0.720247
361,0.700081
362,0.573850
363,0.764890
364,0.650650
365,0.775127
366,0.638406
367,0.824553
368,0.831614
369,0.724205
370,0.691921
371,0.575306
372,0.694705
373,0.754856
374,0.724342
375,0.651179
376,0.561133
377,0.579395
378,0.602442
379,0.640001
380,0.773357
381,0.658643
382,0.692246
383,0.819215
384,0.742315
385,0.789361
386,0.582937
387,0.967633
388,0.642187
389,0.677914
390,0.764098
391,0.835319
392,0.762812
393,0.652565
394,0.711891
395,0.686358
396,0.650956
397,0.598947
398,0.691173
399,0.641566
400,0.643984
401,0.683276
402,0.836663
403,0.719865
404,0.722906
405,0.646726
406,0.660457
407,0.620927
408,0.521380
409,0.790687
410,0.681016
411,0.759449
412,0.735672
413,0.692123
414,0.591802
415,0.562902
416,0.713003
417,0.817675
418,0.621626
419,0.791656
420,0.756151
421,0.678686
422,0.800172
423,0.709622
424,0.634845
425,0.568897
426,0.532331
427,0.630107
428,0.554011
429,0.560799
430,0.700279
431,0.768665
432,0.600278
433,0.577385
434,0.737500
435,0.739144
436,0.775737
437,0.578193
438,0.724793
439,0.677540
440,0.851923
441,0.622385
442,0.628165
443,0.549474
444,0.729288
445,0.801879
446,0.588173
447,0.836689
448,0.673073
449,0.564168
450,0.698285
451,0.896449
452,0.556904
453,0.712598
454,0.547454
455,0.811369
456,0.530563
457,0.912992
458,0.732740
459,0.648690
460,0.821500
461,0.778832
462,0.676749
463,0.777486
464,0.791652
465,0.665273
466,0.568163
467,0.559720
468,0.660200
469,0.614338
470,0.556450
471,0.579115
472,0.527253
473,0.476855
474,0.571463
475,0.628194
476,0.623038
477,0.556091
478,0.592687
479,0.612640
480,0.832073
481,0.895504
482,0.884128
483,0.758263
484,0.897699
485,0.778735
486,0.755770
487,0.625669
488,0.678923
489,0.622673
490,0.723375
491,0.732429
492,0.673985
493,0.594958
494,0.583604
495,0.566950
496,0.817789
497,0.620729
498,0.527727
499,0.713786
500,0.774925
501,0.641020
502,0.723479
503,0.647115
504,0.700753
505,0.706824
506,0.835659
507,0.794420
508,0.597264
509,0.555632
510,0.610377
511,0.754101
512,0.713184
513,0.822754
514,0.671124
515,0.693264
516,0.830273
517,0.671464
518,0.635444
519,0.711830
520,0.569036
521,0.536782
522,0.572635
523,0.726453
524,0.729895
525,0.645491
526,0.552228
527,0.687332
528,0.708889
529,0.641984
530,0.544294
531,0.562527
532,0.670822
533,0.805311
534,0.619060
535,0.530930
536,0.613695
537,0.702543
538,0.668837
539,0.632180
540,0.516207
541,0.688375
542,0.650773
543,0.746889
544,0.798149
545,0.662995
546,0.751953
547,0.673036
548,0.746006
549,0.487949
550,0.785259
551,0.534961
552,0.546106
553,0.661295
554,0.853148
555,0.673497
556,0.616280
557,0.860322
558,0.569470
559,0.727540
560,0.642177
561,0.556530
562,0.730106
563,0.758431
564,0.765487
565,0.607548
566,0.705182
567,0.814008
568,0.837177
569,0.811028
570,0.673657
571,0.505727
572,0.607539
573,0.751347
574,0.624921
575,0.756588
576,0.604821
577,0.556060
578,0.670852
579,0.832798
580,0.759340
581,0.733053
582,0.537187
583,0.585976
584,0.758299
585,0.639043
586,0.619397
587,0.631838
588,0.567347
589,0.616858
590,0.643533
591,0.639549
592,0.803935
593,0.907764
594,0.693642
595,0.697112
596,0.749463
597,0.738802
598,0.522667
599,0.653392
600,0.710728
601,0.566226
602,0.831437
603,0.801146
604,0.556925
605,0.684281
606,0.686482
607,0.571829
608,0.725294
609,0.497790
610,0.588581
611,0.692883
612,0.585792
613,0.680856
614,0.827414
615,0.661026
616,0.715721
617,0.698827
618,0.541325
619,0.653858
620,0.677542
621,0.625349
622,0.689848
623,0.583397
624,1.088978
625,0.698863
626,0.787309
627,0.583496
628,0.726765
629,0.572755
630,0.519190
631,0.699621
632,0.839233
633,0.773998
634,0.678258
635,0.542771
636,0.556873
637,0.580814
638,0.621632
639,0.667132
640,0.548660
641,0.682145
642,0.615171
643,0.477907
644,0.590735
645,0.487828
646,0.584200
647,0.668083
648,1.044617
649,0.711500
650,0.486443
651,0.533497
652,0.724660
653,0.664021
654,0.720229
655,0.938253
656,0.695577
657,0.819880
658,0.818444
659,0.689825
660,0.857073
661,0.647224
662,0.692669
663,0.651277
664,0.882217
665,0.548794
666,0.728583
667,0.906512
668,0.629824
669,0.666033
670,0.700156
671,0.692780
672,0.618259
673,0.824474
674,0.694123
675,0.637389
676,0.657529
677,0.566410
678,0.685785
679,0.699464
680,0.683431
681,0.705165
682,0.717843
683,0.630756
684,0.678494
685,0.756713
686,0.624930
687,1.003905
688,0.600003
689,0.646707
690,0.551844
691,0.683206
692,0.476067
693,0.698198
694,0.780330
695,0.639952
696,0.716315
697,0.625127
698,0.786210
699,0.580760
700,0.651228
701,0.597869
702,0.611550
703,0.742131
704,0.709971
705,0.567811
706,0.639286
707,0.692048
708,0.683400
709,0.660447
710,0.768948
711,0.657626
712,0.727627
713,0.702520
714,0.570743
715,0.608827
716,0.771261
717,0.721275
718,0.606806
719,0.670592
720,0.602591
721,0.710535
722,0.749052
723,0.501327
724,0.675866
725,0.628244
726,0.661419
727,0.748954
728,0.808897
729,0.541266
730,0.535521
731,0.579862
732,0.573401
733,0.727076
734,0.627804
735,0.707999
736,0.628735
737,0.527161
738,0.665539
739,0.589473
740,0.829633
741,0.890479
742,0.634573
743,0.748070
744,0.632500
745,0.550604
746,0.501853
747,0.489669
748,0.779282
749,0.779343
750,0.788404
751,0.793902
752,0.586214
753,0.527115
754,0.593123
755,0.671040
756,0.695349
757,0.541693
758,0.582874
759,0.946593
760,0.562285
761,0.992891
762,0.631894
763,0.475418
764,0.730550
765,0.829270
766,0.770450
767,0.712291
768,0.689972
769,0.543310
770,0.727713
771,0.870938
772,0.671376
773,0.681099
774,0.559685
775,0.667094
776,0.541075
777,0.577247
778,0.661685
779,0.643961
780,0.674771
781,0.717902
782,0.802799
783,0.594773
784,0.733960
785,0.591431
786,0.582598
787,0.706590
788,0.792238
789,0.596362
790,0.666928
791,0.580985
792,0.558998
793,0.681092
794,0.909451
795,0.541307
796,0.775098
797,0.607356
798,0.579563
799,0.526765
800,0.634515
801,0.723186
802,0.493916
803,0.700246
804,0.591187
805,0.557929
806,0.738901
807,0.553169
808,0.695201
809,0.452950
810,0.938439
811,0.641624
812,0.655418
813,0.648095
814,0.742331
815,0.615196
816,0.649126
817,0.580203
818,0.711733
819,0.679005
820,0.523467
821,0.691383
822,1.017713
823,0.636174
824,0.789021
825,0.505912
826,0.525010
827,0.674731
828,0.567237
829,0.581984
830,0.826393
831,0.657311
832,0.681692
833,0.610469
834,0.767509
835,0.529491
836,0.768097
837,0.658197
838,0.631324
839,0.734962
840,0.576926
841,0.555070
842,0.608987
843,0.524755
844,0.767725
845,0.638260
846,0.819595
847,0.584198
848,0.769855
849,0.704758
850,0.730740
851,0.691627
852,0.571535
853,0.824786
854,0.809435
855,0.631042
856,0.628319
857,0.564264
858,0.637463
859,0.747855
860,0.709341
861,0.581798
862,0.699649
863,0.609715
864,0.527822
865,0.619025
866,0.579816
867,0.692889
868,0.538651
869,0.527067
870,0.805386
871,0.674079
872,0.601657
873,0.720745
874,0.587771
875,0.696372
876,0.768733
877,0.586633
878,0.477758
879,0.663523
880,0.866548
881,0.541492
882,0.631427
883,0.787767
884,0.555668
885,0.559745
886,0.585810
887,0.692782
888,0.470340
889,0.449887
890,0.695098
891,0.603097
892,0.590631
893,0.653651
894,0.588584
895,0.806663
896,0.534374
897,0.820964
898,0.667149
899,0.690307
900,0.588699
901,0.552595
902,0.582528
903,0.511283
904,0.635507
905,0.759342
906,0.637723
907,0.821289
908,0.863465
909,0.655279
910,0.865687
911,0.748568
912,0.793467
913,0.693298
914,0.754756
915,0.569441
916,0.695802
917,0.603824
918,0.628351
919,0.677950
920,0.664266
921,0.743311
922,0.624792
923,0.749817
924,0.615407
925,0.832133
926,0.840160
927,0.589191
928,0.614557
929,0.588643
930,0.645377
931,0.568062
932,0.616409
933,0.621387
934,0.842207
935,0.483245
936,0.519170
937,0.577631
938,0.679515
939,0.746726
940,0.692500
941,0.643263
942,0.733473
943,0.722477
944,0.728016
945,0.721800
946,0.662087
947,0.842816
948,0.461089
949,0.542404
950,0.576544
951,0.567356
952,0.657088
953,0.798834
954,0.558931
955,0.732870
956,0.568689
957,0.880621
958,0.495325
959,0.589538
960,0.716454
961,0.522281
962,0.627397
963,0.593592
964,0.655651
965,0.583089
966,0.523861
967,0.472690
968,0.752265
969,0.899400
970,0.613595
971,0.574088
972,0.656343
973,0.596445
974,0.570077
975,0.590187
976,0.557740
977,0.717749
978,0.573937
979,0.680653
980,0.627361
981,0.737761
982,0.732234
983,0.578337
984,0.541307
985,0.565426
986,0.752585
987,0.711146
988,0.667408
989,0.770684
990,0.572865
991,0.619825
992,0.674932
993,0.609288
994,0.553777
995,0.526280
996,0.750417
997,0.539116
998,0.623548
999,0.639735
1000,0.702479
1001,0.648511
1002,0.638335
1003,0.679636
1004,0.514604
1005,0.826033
1006,0.638388
1007,0.697672
1008,0.564760
1009,0.447184
1010,0.732914
1011,0.680392
1012,0.716279
1013,0.707127
1014,0.708816
1015,0.836740
1016,0.562730
1017,0.662081
1018,0.671596
1019,0.730954
1020,0.949161
1021,0.682178
1022,0.581451
1023,0.681510
1024,0.610554
1025,0.516714
1026,0.596129
1027,0.630537
1028,0.604292
1029,0.798583
1030,0.504193
1031,0.556446
1032,0.541539
1033,0.748635
1034,0.829901
1035,0.680929
1036,0.559646
1037,0.805039
1038,0.431964
1039,0.505747
1040,0.695096
1041,0.596289
1042,0.549214
1043,0.774167
1044,0.658619
1045,0.556910
1046,0.477444
1047,0.696325
1048,0.608347
1049,0.747342
1050,0.577510
1051,0.559431
1052,0.797525
1053,0.934635
1054,0.518335
1055,0.694227
1056,0.763828
1057,0.558027
1058,0.678862
1059,0.615176
1060,0.601299
1061,0.547253
1062,0.595081
1063,0.769728
1064,0.619646
1065,0.672088
1066,0.701860
1067,0.703909
1068,0.511349
1069,0.614162
1070,0.675609
1071,0.614318
1072,0.490680
1073,0.617989
1074,0.604850
1075,0.608480
1076,0.607295
1077,0.561239
1078,0.573438
1079,0.649835
1080,0.661838
1081,0.605056
1082,0.695636
1083,0.590811
1084,0.664706
1085,0.611375
1086,0.800121
1087,0.939798
1088,0.490171
1089,0.645846
1090,0.593230
1091,0.498556
1092,0.463838
1093,0.602394
1094,0.517179
1095,0.518506
1096,0.712932
1097,0.526989
1098,0.494253
1099,0.808380
1100,0.679015
1101,0.629828
1102,0.480772
1103,0.543243
1104,0.653786
1105,0.661615
1106,0.636608
1107,0.611610
1108,1.017057
1109,0.639439
1110,0.643589
1111,0.448541
1112,0.619683
1113,0.632013
1114,0.662835
1115,0.719750
1116,0.493841
1117,0.847882
1118,0.703385
1119,0.555204
1120,0.558883
1121,0.541143
1122,0.517200
1123,0.518696
1124,0.571665
1125,0.557904
1126,0.583804
1127,0.563427
1128,0.587425
1129,0.531384
1130,0.585897
1131,0.726954
1132,0.507848
1133,0.609912
1134,0.714017
1135,0.793569
1136,0.978215
1137,0.497286
1138,0.599629
1139,0.656909
1140,0.602304
1141,0.672081
1142,0.412918
1143,0.565922
1144,0.653496
1145,0.745199
1146,0.592782
1147,0.613059
1148,0.497336
1149,0.798739
1150,0.574609
1151,0.546713
1152,0.652794
1153,0.574275
1154,0.648759
1155,0.551863
1156,0.486917
1157,0.869370
1158,0.782317
1159,0.614376
1160,0.603566
1161,0.481810
1162,0.689764
1163,0.599077
1164,0.522431
1165,0.422550
1166,0.548941
1167,0.471946
1168,0.558945
1169,0.684160
1170,0.525800
1171,0.616060
1172,0.580580
1173,0.836308
1174,0.513151
1175,0.592246
1176,0.707968
1177,0.672656
1178,0.759571
1179,0.948388
1180,0.589342
1181,0.618767
1182,0.495090
1183,0.528505
1184,0.867572
1185,0.539763
1186,0.537258
1187,0.734543
1188,0.641584
1189,0.513539
1190,0.602928
1191,0.715723
1192,0.759347
1193,0.563585
1194,0.705759
1195,0.757186
1196,0.619561
1197,0.553118
1198,0.678507
1199,0.533511
1200,0.759101
