step,loss
605,0.553010
606,0.633762
607,0.440060
608,0.735980
609,0.671266
610,0.495376
611,0.453054
612,0.433551
613,0.728442
614,0.544458
615,0.436632
616,0.503495
617,0.661259
618,0.647949
619,0.520379
620,0.518774
621,0.507520
622,0.481938
623,0.501769
624,0.535147
625,0.448836
626,0.678496
627,0.694963
628,0.485387
629,0.419763
630,0.499107
631,0.410435
632,0.461555
633,0.450639
634,0.607186
635,0.644214
636,0.464652
637,0.459511
638,0.503703
639,0.400311
640,0.568814
641,0.556909
642,0.434341
643,0.551347
644,0.387013
645,0.558488
646,0.642561
647,0.458827
648,0.383823
649,0.421290
650,0.529034
651,0.537272
652,0.533511
653,0.389067
654,0.558147
655,0.628920
656,0.434057
657,0.633818
658,0.460017
659,0.512168
660,0.543958
661,0.545272
662,0.370650
663,0.362058
664,0.645056
665,0.431686
666,0.435421
667,0.630322
668,0.562494
669,0.499829
670,0.383948
671,0.515928
672,0.794254
673,0.409000
674,0.588301
675,0.551664
676,0.742233
677,0.555306
678,0.682066
679,0.452756
680,0.600105
681,0.637955
682,0.534718
683,0.473935
684,0.724020
685,0.459931
686,0.524752
687,0.685389
688,0.584449
689,0.395586
690,0.494250
691,0.507800
692,0.629818
693,0.520046
694,0.567852
695,0.427181
696,0.513333
697,0.523887
698,0.580756
699,0.503147
700,0.473882
701,0.546720
702,0.503996
703,0.620531
704,0.389089
705,0.526503
706,0.435405
707,0.632995
708,0.510150
709,0.786937
710,0.367737
711,0.339237
712,0.575774
713,0.329870
714,0.525282
715,0.443808
716,0.396362
717,0.374605
718,0.573650
719,0.613867
720,0.424100
721,0.593311
722,0.659314
723,0.486654
724,0.382079
725,0.408901
726,0.705246
727,0.532397
728,0.539406
729,0.535437
730,0.441443
731,0.481422
732,0.530197
733,0.639653
734,0.625936
735,0.799440
736,0.492862
737,0.509243
738,0.535371
739,0.578560
740,0.418047
741,0.508635
742,0.362563
743,0.420724
744,0.606628
745,0.518825
746,0.579180
747,0.453836
748,0.560432
749,0.501132
750,0.382422
751,0.448242
752,0.474660
753,0.365663
754,0.375547
755,0.419655
756,0.467529
757,0.477261
758,0.493906
759,0.503207
760,0.449009
761,0.708104
762,0.377749
763,0.454785
764,0.411442
765,0.360747
766,0.631395
767,0.560723
768,0.645158
769,0.636034
770,0.311541
771,0.709041
772,0.448783
773,0.617294
774,0.742447
775,0.738833
776,0.633455
777,0.422665
778,0.538699
779,0.401114
780,0.471471
781,0.470488
782,0.655878
783,0.815634
784,0.423754
785,0.617405
786,0.620552
787,0.479798
788,0.418197
789,0.486814
790,0.565629
791,0.411884
792,0.397862
793,0.499395
794,0.343230
795,0.689877
796,0.681870
797,0.378343
798,0.528814
799,0.537388
800,0.604498
801,0.399431
802,0.531907
803,0.304042
804,0.566947
805,0.604411
806,0.417733
807,0.357765
808,0.489799
809,0.469788
810,0.587154
811,0.644002
812,0.459606
813,0.449728
814,0.457883
815,0.459586
816,0.438590
817,0.545797
818,0.618067
819,0.534996
820,0.751878
821,0.455049
822,0.661663
823,0.499753
824,0.779808
825,0.369306
826,0.507227
827,0.571849
828,0.443252
829,0.476257
830,0.340263
831,0.701406
832,0.611569
833,0.583429
834,0.520349
835,0.659940
836,0.366371
837,0.706060
838,0.448441
839,0.464659
840,0.380727
841,0.474613
842,0.478754
843,0.660437
844,0.765046
845,0.405594
846,0.476618
847,0.585058
848,0.439312
849,0.594282
850,0.649018
851,0.516068
852,0.441582
853,0.597621
854,0.688657
855,0.422973
856,0.454033
857,0.722389
858,0.455646
859,0.530392
860,0.358299
861,0.649429
862,0.594225
863,0.565342
864,0.516700
865,0.562051
866,0.774199
867,0.395409
868,0.408889
869,0.504167
870,0.561006
871,0.719885
872,0.799144
873,0.414830
874,0.411683
875,0.552747
876,0.636725
877,0.496219
878,0.842761
879,0.404547
880,0.643202
881,0.540918
882,0.386694
883,0.381041
884,0.609515
885,0.426379
886,0.386909
887,0.530998
888,0.518238
889,0.487288
890,0.436234
891,0.440063
892,0.699633
893,0.526706
894,0.557837
895,0.663290
896,0.373385
897,0.610550
898,0.447816
899,0.394977
900,0.489215
901,0.436843
902,0.668155
903,0.520644
904,0.450486
905,0.485994
906,0.456590
907,0.575550
908,0.778426
909,0.557738
910,0.580564
911,0.753198
912,0.700912
913,0.397317
914,0.646505
915,0.727501
916,0.432962
917,0.639078
918,0.564288
919,0.466750
920,0.557902
921,0.435742
922,0.593464
923,0.483924
924,0.364909
925,0.520058
926,0.522203
927,0.491094
928,0.921082
929,0.619650
930,0.563018
931,0.460607
932,0.591983
933,0.526128
934,0.545808
935,0.565681
936,0.594732
937,0.568033
938,0.481337
939,0.505079
940,0.424428
941,0.321228
942,0.411411
943,0.575109
944,0.543025
945,0.660996
946,0.630424
947,0.552137
948,0.429700
949,0.456816
950,0.480590
951,0.491094
952,0.347790
953,0.465483
954,0.714329
955,0.637846
956,0.583466
957,0.397497
958,0.677972
959,0.532865
960,0.398258
961,0.383284
962,0.531077
963,0.585696
964,0.685510
965,0.555437
966,0.536849
967,0.403709
968,0.405704
969,0.916942
970,0.484802
971,0.507533
972,0.488498
973,0.517053
974,0.512390
975,0.616592
976,0.574542
977,0.616353
978,0.602755
979,0.544257
980,0.426592
981,0.506776
982,0.587575
983,0.618231
984,0.346482
985,0.471448
986,0.507730
987,0.468818
988,0.650662
989,0.765835
990,0.469596
991,0.424113
992,0.506842
993,0.536681
994,0.361440
995,0.436848
996,0.459704
997,0.472174
998,0.431414
999,0.695963
1000,0.483495
