step,loss
285,0.480434
286,0.684905
287,0.476882
288,0.402079
289,0.644232
290,0.423969
291,0.548889
292,0.712815
293,0.527950
294,0.649976
295,0.864077
296,0.491630
297,0.516238
298,0.537370
299,0.528728
300,0.521467
301,0.525767
302,0.749788
303,0.578427
304,0.420224
305,0.726652
306,0.467904
307,0.623076
308,0.588999
309,0.530273
310,0.538746
311,0.774157
312,0.453816
313,0.675945
314,0.416155
315,0.426649
316,0.654778
317,0.542291
318,0.583411
319,0.555714
320,0.434675
321,0.423719
322,0.479202
323,0.643102
324,0.570818
325,0.567300
326,0.604760
327,0.640132
328,0.547734
329,0.721717
330,0.662618
331,0.492319
332,0.464186
333,0.597882
334,0.553745
335,0.584316
336,0.465730
337,0.521870
338,0.469676
339,0.489474
340,0.465778
341,0.838770
342,0.549134
343,0.506427
344,0.659116
345,0.548457
346,0.418951
347,0.561641
348,0.426901
349,0.778424
350,0.401454
351,0.486420
352,0.785318
353,0.560717
354,0.363287
355,0.535471
356,0.472054
357,0.529672
358,0.493501
359,0.554593
360,0.543273
361,0.445927
362,0.569458
363,0.661390
364,0.940221
365,0.425721
366,0.633577
367,0.474086
368,0.447255
369,0.615662
370,0.548679
371,0.547749
372,0.649268
373,0.622169
374,0.563000
375,0.588485
376,0.551905
377,0.407649
378,0.741646
379,0.605035
380,0.446796
381,0.470378
382,0.464845
383,0.550879
384,0.555582
385,0.487211
386,0.587762
387,0.388907
388,0.508126
389,0.487304
390,0.586204
391,0.541012
392,0.468260
393,0.461728
394,0.507139
395,0.697960
396,0.621135
397,0.586954
398,0.587184
399,0.421256
400,0.493159
401,0.541836
402,0.643139
403,0.430358
404,0.746864
405,0.499528
406,0.566567
407,0.489175
408,0.482066
409,0.516007
410,0.653424
411,0.518038
412,0.632431
413,0.715505
414,0.543149
415,0.406751
416,0.606844
417,0.851804
418,0.578486
419,0.410747
420,0.500564
421,0.439428
422,0.611922
423,0.437338
424,0.479969
425,0.907375
426,0.510498
427,0.447919
428,0.638164
429,0.563650
430,0.562165
431,0.545513
432,0.571635
433,0.536406
434,0.525483
435,0.542150
436,0.393407
437,0.447981
438,0.693338
439,0.420212
440,0.572817
441,0.756486
442,0.440053
443,0.523705
444,0.676718
445,0.457186
446,0.368574
447,0.706909
448,0.360467
449,0.791388
450,0.462657
451,0.702721
452,0.493942
453,0.514571
454,0.616251
455,0.443160
456,0.611315
457,0.557477
458,0.802324
459,0.425166
460,0.461767
461,0.582522
462,0.481351
463,0.438703
464,0.683158
465,0.664885
466,0.414193
467,0.380818
468,0.451214
469,0.693338
470,0.410255
471,0.652138
472,0.469554
473,0.632288
474,0.519266
475,0.376406
476,0.485002
477,0.445814
478,0.486239
479,0.463465
480,0.671061
481,0.400976
482,0.496440
483,0.567707
484,0.574771
485,0.596824
486,0.487151
487,0.792243
488,0.601776
489,0.718980
490,0.516393
491,0.387724
492,0.576396
493,0.554485
494,0.580138
495,0.538084
496,0.490728
497,0.536628
498,0.519330
499,0.362079
500,0.487993
501,0.524606
502,0.661601
503,0.651903
504,0.459747
505,0.421942
506,0.617334
507,0.459242
508,0.510750
509,0.631969
510,0.457334
511,0.624250
512,0.487058
513,0.795024
514,0.635856
515,0.725776
516,0.527364
517,0.392611
518,0.619397
519,0.463940
520,0.458995
521,0.377825
522,0.389473
523,0.473320
524,0.730099
525,0.540517
526,0.517222
527,0.508330
528,0.375816
529,0.518105
530,0.480780
531,0.631769
532,0.546823
533,0.631303
534,0.477261
535,0.677006
536,0.678120
537,0.636844
538,0.517045
539,0.811919
540,0.438312
541,0.758041
542,0.730451
543,0.684448
544,0.683054
545,0.503511
546,0.671529
547,0.416331
548,0.611652
549,0.458802
550,0.394079
551,0.342541
552,0.462532
553,0.493589
554,0.504588
555,0.564070
556,0.513554
557,0.552471
558,0.723116
559,0.476264
560,0.489225
561,0.630216
562,0.491067
563,0.626053
564,0.430722
565,0.509857
566,0.485884
567,0.483485
568,0.759227
569,0.685397
570,0.656511
571,0.432405
572,0.621446
573,0.658057
574,0.683506
575,0.518576
576,0.447133
577,0.611936
578,0.511578
579,0.431277
580,0.412538
581,0.472683
582,0.638390
583,0.565636
584,0.455135
585,0.425465
586,0.460423
587,0.713382
588,0.692279
589,0.468183
590,0.341364
591,0.699238
592,0.566849
593,0.542459
594,0.368250
595,0.441265
596,0.503047
597,0.559315
598,0.411445
599,0.403870
600,0.428795
601,0.568527
602,0.558904
603,0.511805
604,0.597347
605,0.564188
606,0.645690
607,0.442745
608,0.716604
609,0.647732
610,0.507511
611,0.464054
612,0.440570
613,0.726989
614,0.569750
615,0.402810
616,0.509602
617,0.648232
618,0.697711
619,0.538481
620,0.507718
621,0.511615
622,0.476525
623,0.499122
624,0.510478
625,0.436364
626,0.669482
627,0.698104
628,0.469835
629,0.429512
630,0.509106
631,0.404378
632,0.459184
633,0.449698
634,0.577997
635,0.653424
636,0.467301
637,0.491415
638,0.507347
639,0.403147
640,0.559609
641,0.538112
642,0.429297
643,0.569818
644,0.391248
645,0.568174
646,0.644383
647,0.428506
648,0.388933
649,0.424127
650,0.533647
651,0.540772
652,0.537063
653,0.370542
654,0.574897
655,0.611949
656,0.440605
657,0.624934
658,0.456665
659,0.543941
660,0.548313
661,0.510352
662,0.349667
663,0.357356
664,0.647418
665,0.444841
666,0.423132
667,0.665525
668,0.606156
669,0.486386
670,0.371899
671,0.529151
672,0.853180
673,0.396933
674,0.605809
675,0.525561
676,0.738174
677,0.546521
678,0.703553
679,0.441700
680,0.611642
681,0.652561
682,0.549411
683,0.469440
684,0.730045
685,0.455852
686,0.519776
687,0.687474
688,0.585190
689,0.407047
690,0.495957
691,0.519480
692,0.639792
693,0.531833
694,0.540354
695,0.433124
696,0.514694
697,0.521245
698,0.581981
699,0.504199
700,0.470782
701,0.518789
702,0.487771
703,0.615738
704,0.390005
705,0.511327
706,0.431232
707,0.632637
708,0.492571
709,0.825141
710,0.386170
711,0.338860
712,0.564382
713,0.382942
714,0.528112
715,0.458041
716,0.397576
717,0.399200
718,0.569274
719,0.616944
720,0.429664
721,0.574833
722,0.645475
723,0.472805
724,0.391781
725,0.416399
726,0.692293
727,0.531157
728,0.523290
729,0.499164
730,0.434293
731,0.493263
732,0.551296
733,0.624683
734,0.615129
735,0.780713
736,0.522880
737,0.523592
738,0.525082
739,0.574440
740,0.413074
741,0.494395
742,0.373839
743,0.431866
744,0.590725
745,0.513671
746,0.576387
747,0.450199
748,0.554554
749,0.484828
750,0.392458
751,0.482241
752,0.471971
753,0.367588
754,0.404333
755,0.423844
756,0.466988
757,0.464293
758,0.479870
759,0.494582
760,0.454856
761,0.784397
762,0.357115
763,0.431757
764,0.400239
765,0.323132
766,0.631025
767,0.558286
768,0.639451
769,0.643724
770,0.278049
771,0.724945
772,0.462856
773,0.632395
774,0.751487
775,0.754338
776,0.626183
777,0.404380
778,0.533420
779,0.389908
780,0.469441
781,0.475807
782,0.651066
783,0.838372
784,0.403766
785,0.601059
786,0.596737
787,0.460547
788,0.412474
789,0.474510
790,0.544311
791,0.398115
792,0.389872
793,0.482481
794,0.345546
795,0.686261
796,0.695492
797,0.372277
798,0.522629
799,0.545318
800,0.588793
801,0.388729
802,0.516851
803,0.305188
804,0.583785
805,0.598043
806,0.424135
807,0.354598
808,0.497644
809,0.485078
810,0.554580
811,0.629211
812,0.450373
813,0.452462
814,0.464198
815,0.450295
816,0.444405
817,0.536209
818,0.646759
819,0.532842
820,0.717921
821,0.448670
822,0.667265
823,0.491478
824,0.769070
825,0.353712
826,0.481030
827,0.564467
828,0.432141
829,0.472518
830,0.332175
831,0.703876
832,0.621870
833,0.573697
834,0.524844
835,0.645309
836,0.363386
837,0.693970
838,0.434119
839,0.492968
840,0.382038
841,0.469715
842,0.482151
843,0.648257
844,0.742715
845,0.405737
846,0.473521
847,0.599434
848,0.446029
849,0.590727
850,0.619736
851,0.506298
852,0.444164
853,0.576575
854,0.671910
855,0.426304
856,0.459132
857,0.666315
858,0.455176
859,0.531035
860,0.368775
861,0.616654
862,0.618128
863,0.548891
864,0.526916
865,0.545150
866,0.748081
867,0.421361
868,0.401372
869,0.490087
870,0.567053
871,0.696706
872,0.793070
873,0.411120
874,0.418116
875,0.550875
876,0.636104
877,0.511382
878,0.827349
879,0.410114
880,0.622678
881,0.559936
882,0.397346
883,0.377621
884,0.653444
885,0.431708
886,0.379348
887,0.550507
888,0.531272
889,0.487047
890,0.406615
891,0.432673
892,0.716420
893,0.510597
894,0.574835
895,0.658666
896,0.382778
897,0.580207
898,0.452406
899,0.393903
900,0.478319
901,0.429120
902,0.661511
903,0.503459
904,0.487504
905,0.485787
906,0.454905
907,0.591963
908,0.818354
909,0.546034
910,0.552559
911,0.750653
912,0.706400
913,0.375326
914,0.627639
915,0.730042
916,0.412683
917,0.627363
918,0.550430
919,0.447231
920,0.546417
921,0.405288
922,0.585605
923,0.452595
924,0.354701
925,0.522506
926,0.486255
927,0.487377
928,0.995996
929,0.611975
930,0.549974
931,0.445385
932,0.600136
933,0.487488
934,0.514845
935,0.571552
936,0.586571
937,0.563666
938,0.472199
939,0.489936
940,0.424460
941,0.329610
942,0.405697
943,0.584064
944,0.531749
945,0.654881
946,0.628191
947,0.536515
948,0.420128
949,0.443670
950,0.460823
951,0.468323
952,0.315989
953,0.440486
954,0.776326
955,0.636091
956,0.566474
957,0.400793
958,0.679540
959,0.544297
960,0.397859
961,0.380917
962,0.498732
963,0.572822
964,0.654923
965,0.533583
966,0.533747
967,0.378023
968,0.404345
969,0.923461
970,0.480474
971,0.495946
972,0.500739
973,0.505138
974,0.497236
975,0.631907
976,0.592902
977,0.605268
978,0.606798
979,0.532613
980,0.396207
981,0.480421
982,0.562743
983,0.605230
984,0.335670
985,0.456576
986,0.509720
987,0.486862
988,0.670493
989,0.775935
990,0.467860
991,0.404833
992,0.478334
993,0.512781
994,0.338935
995,0.413439
996,0.447996
997,0.454582
998,0.426772
999,0.683828
1000,0.461706
